conflict_name,year,peace_date,end_date,resumed
Afghanistan: Government,1993,1992-04-24,1996-12-31,False
Afghanistan: Government,1994,1992-04-24,1996-12-31,False
Afghanistan: Government,1995,1992-04-24,1996-12-31,False
Afghanistan: Government,1996,1992-04-24,1996-12-31,False
Afghanistan: Government,1993,1992-04-24,1995-12-31,False
Afghanistan: Government,1994,1992-04-24,1995-12-31,False
Afghanistan: Government,1995,1992-04-24,1995-12-31,False
Afghanistan: Government,1993,1992-04-24,2003-12-31,False
Afghanistan: Government,1994,1992-04-24,2003-12-31,False
Afghanistan: Government,1995,1992-04-24,2003-12-31,False
Afghanistan: Government,1996,1992-04-24,2003-12-31,False
Afghanistan: Government,1997,1992-04-24,2003-12-31,False
Afghanistan: Government,1998,1992-04-24,2003-12-31,False
Afghanistan: Government,1999,1992-04-24,2003-12-31,False
Afghanistan: Government,2000,1992-04-24,2003-12-31,False
Afghanistan: Government,2001,1992-04-24,2003-12-31,False
Afghanistan: Government,2002,1992-04-24,2003-12-31,False
Afghanistan: Government,2003,1992-04-24,2003-12-31,False
Afghanistan: Government,1993,1992-04-24,2006-12-31,False
Afghanistan: Government,1994,1992-04-24,2006-12-31,False
Afghanistan: Government,1995,1992-04-24,2006-12-31,False
Afghanistan: Government,1996,1992-04-24,2006-12-31,False
Afghanistan: Government,1997,1992-04-24,2006-12-31,False
Afghanistan: Government,1998,1992-04-24,2006-12-31,False
Afghanistan: Government,1999,1992-04-24,2006-12-31,False
Afghanistan: Government,2000,1992-04-24,2006-12-31,False
Afghanistan: Government,2001,1992-04-24,2006-12-31,False
Afghanistan: Government,2002,1992-04-24,2006-12-31,False
Afghanistan: Government,2003,1992-04-24,2006-12-31,False
Afghanistan: Government,2004,1992-04-24,2006-12-31,False
Afghanistan: Government,2005,1992-04-24,2006-12-31,False
Afghanistan: Government,2006,1992-04-24,2006-12-31,False
Afghanistan: Government,1993,1992-04-24,2011-12-31,False
Afghanistan: Government,1994,1992-04-24,2011-12-31,False
Afghanistan: Government,1995,1992-04-24,2011-12-31,False
Afghanistan: Government,1996,1992-04-24,2011-12-31,False
Afghanistan: Government,1997,1992-04-24,2011-12-31,False
Afghanistan: Government,1998,1992-04-24,2011-12-31,False
Afghanistan: Government,1999,1992-04-24,2011-12-31,False
Afghanistan: Government,2000,1992-04-24,2011-12-31,False
Afghanistan: Government,2001,1992-04-24,2011-12-31,False
Afghanistan: Government,2002,1992-04-24,2011-12-31,False
Afghanistan: Government,2003,1992-04-24,2011-12-31,False
Afghanistan: Government,2004,1992-04-24,2011-12-31,False
Afghanistan: Government,2005,1992-04-24,2011-12-31,False
Afghanistan: Government,2006,1992-04-24,2011-12-31,False
Afghanistan: Government,2007,1992-04-24,2011-12-31,False
Afghanistan: Government,2008,1992-04-24,2011-12-31,False
Afghanistan: Government,2009,1992-04-24,2011-12-31,False
Afghanistan: Government,2010,1992-04-24,2011-12-31,False
Afghanistan: Government,2011,1992-04-24,2011-12-31,False
Afghanistan: Government,1993,1992-04-24,2013-12-31,False
Afghanistan: Government,1994,1992-04-24,2013-12-31,False
Afghanistan: Government,1995,1992-04-24,2013-12-31,False
Afghanistan: Government,1996,1992-04-24,2013-12-31,False
Afghanistan: Government,1997,1992-04-24,2013-12-31,False
Afghanistan: Government,1998,1992-04-24,2013-12-31,False
Afghanistan: Government,1999,1992-04-24,2013-12-31,False
Afghanistan: Government,2000,1992-04-24,2013-12-31,False
Afghanistan: Government,2001,1992-04-24,2013-12-31,False
Afghanistan: Government,2002,1992-04-24,2013-12-31,False
Afghanistan: Government,2003,1992-04-24,2013-12-31,False
Afghanistan: Government,2004,1992-04-24,2013-12-31,False
Afghanistan: Government,2005,1992-04-24,2013-12-31,False
Afghanistan: Government,2006,1992-04-24,2013-12-31,False
Afghanistan: Government,2007,1992-04-24,2013-12-31,False
Afghanistan: Government,2008,1992-04-24,2013-12-31,False
Afghanistan: Government,2009,1992-04-24,2013-12-31,False
Afghanistan: Government,2010,1992-04-24,2013-12-31,False
Afghanistan: Government,2011,1992-04-24,2013-12-31,False
Afghanistan: Government,2012,1992-04-24,2013-12-31,False
Afghanistan: Government,2013,1992-04-24,2013-12-31,False
Afghanistan: Government,1993,1992-04-24,1995-12-31,False
Afghanistan: Government,1994,1992-04-24,1995-12-31,False
Afghanistan: Government,1995,1992-04-24,1995-12-31,False
Afghanistan: Government,1994,1993-03-07,1996-12-31,False
Afghanistan: Government,1995,1993-03-07,1996-12-31,False
Afghanistan: Government,1996,1993-03-07,1996-12-31,False
Afghanistan: Government,1994,1993-03-07,1995-12-31,False
Afghanistan: Government,1995,1993-03-07,1995-12-31,False
Afghanistan: Government,1994,1993-03-07,2003-12-31,False
Afghanistan: Government,1995,1993-03-07,2003-12-31,False
Afghanistan: Government,1996,1993-03-07,2003-12-31,False
Afghanistan: Government,1997,1993-03-07,2003-12-31,False
Afghanistan: Government,1998,1993-03-07,2003-12-31,False
Afghanistan: Government,1999,1993-03-07,2003-12-31,False
Afghanistan: Government,2000,1993-03-07,2003-12-31,False
Afghanistan: Government,2001,1993-03-07,2003-12-31,False
Afghanistan: Government,2002,1993-03-07,2003-12-31,False
Afghanistan: Government,2003,1993-03-07,2003-12-31,False
Afghanistan: Government,1994,1993-03-07,2006-12-31,False
Afghanistan: Government,1995,1993-03-07,2006-12-31,False
Afghanistan: Government,1996,1993-03-07,2006-12-31,False
Afghanistan: Government,1997,1993-03-07,2006-12-31,False
Afghanistan: Government,1998,1993-03-07,2006-12-31,False
Afghanistan: Government,1999,1993-03-07,2006-12-31,False
Afghanistan: Government,2000,1993-03-07,2006-12-31,False
Afghanistan: Government,2001,1993-03-07,2006-12-31,False
Afghanistan: Government,2002,1993-03-07,2006-12-31,False
Afghanistan: Government,2003,1993-03-07,2006-12-31,False
Afghanistan: Government,2004,1993-03-07,2006-12-31,False
Afghanistan: Government,2005,1993-03-07,2006-12-31,False
Afghanistan: Government,2006,1993-03-07,2006-12-31,False
Afghanistan: Government,1994,1993-03-07,2011-12-31,False
Afghanistan: Government,1995,1993-03-07,2011-12-31,False
Afghanistan: Government,1996,1993-03-07,2011-12-31,False
Afghanistan: Government,1997,1993-03-07,2011-12-31,False
Afghanistan: Government,1998,1993-03-07,2011-12-31,False
Afghanistan: Government,1999,1993-03-07,2011-12-31,False
Afghanistan: Government,2000,1993-03-07,2011-12-31,False
Afghanistan: Government,2001,1993-03-07,2011-12-31,False
Afghanistan: Government,2002,1993-03-07,2011-12-31,False
Afghanistan: Government,2003,1993-03-07,2011-12-31,False
Afghanistan: Government,2004,1993-03-07,2011-12-31,False
Afghanistan: Government,2005,1993-03-07,2011-12-31,False
Afghanistan: Government,2006,1993-03-07,2011-12-31,False
Afghanistan: Government,2007,1993-03-07,2011-12-31,False
Afghanistan: Government,2008,1993-03-07,2011-12-31,False
Afghanistan: Government,2009,1993-03-07,2011-12-31,False
Afghanistan: Government,2010,1993-03-07,2011-12-31,False
Afghanistan: Government,2011,1993-03-07,2011-12-31,False
Afghanistan: Government,1994,1993-03-07,2013-12-31,False
Afghanistan: Government,1995,1993-03-07,2013-12-31,False
Afghanistan: Government,1996,1993-03-07,2013-12-31,False
Afghanistan: Government,1997,1993-03-07,2013-12-31,False
Afghanistan: Government,1998,1993-03-07,2013-12-31,False
Afghanistan: Government,1999,1993-03-07,2013-12-31,False
Afghanistan: Government,2000,1993-03-07,2013-12-31,False
Afghanistan: Government,2001,1993-03-07,2013-12-31,False
Afghanistan: Government,2002,1993-03-07,2013-12-31,False
Afghanistan: Government,2003,1993-03-07,2013-12-31,False
Afghanistan: Government,2004,1993-03-07,2013-12-31,False
Afghanistan: Government,2005,1993-03-07,2013-12-31,False
Afghanistan: Government,2006,1993-03-07,2013-12-31,False
Afghanistan: Government,2007,1993-03-07,2013-12-31,False
Afghanistan: Government,2008,1993-03-07,2013-12-31,False
Afghanistan: Government,2009,1993-03-07,2013-12-31,False
Afghanistan: Government,2010,1993-03-07,2013-12-31,False
Afghanistan: Government,2011,1993-03-07,2013-12-31,False
Afghanistan: Government,2012,1993-03-07,2013-12-31,False
Afghanistan: Government,2013,1993-03-07,2013-12-31,False
Afghanistan: Government,1994,1993-03-07,1995-12-31,False
Afghanistan: Government,1995,1993-03-07,1995-12-31,False
Afghanistan: Government,1994,1993-05-20,1996-12-31,False
Afghanistan: Government,1995,1993-05-20,1996-12-31,False
Afghanistan: Government,1996,1993-05-20,1996-12-31,False
Afghanistan: Government,1994,1993-05-20,1995-12-31,False
Afghanistan: Government,1995,1993-05-20,1995-12-31,False
Afghanistan: Government,1994,1993-05-20,2003-12-31,False
Afghanistan: Government,1995,1993-05-20,2003-12-31,False
Afghanistan: Government,1996,1993-05-20,2003-12-31,False
Afghanistan: Government,1997,1993-05-20,2003-12-31,False
Afghanistan: Government,1998,1993-05-20,2003-12-31,False
Afghanistan: Government,1999,1993-05-20,2003-12-31,False
Afghanistan: Government,2000,1993-05-20,2003-12-31,False
Afghanistan: Government,2001,1993-05-20,2003-12-31,False
Afghanistan: Government,2002,1993-05-20,2003-12-31,False
Afghanistan: Government,2003,1993-05-20,2003-12-31,False
Afghanistan: Government,1994,1993-05-20,2006-12-31,False
Afghanistan: Government,1995,1993-05-20,2006-12-31,False
Afghanistan: Government,1996,1993-05-20,2006-12-31,False
Afghanistan: Government,1997,1993-05-20,2006-12-31,False
Afghanistan: Government,1998,1993-05-20,2006-12-31,False
Afghanistan: Government,1999,1993-05-20,2006-12-31,False
Afghanistan: Government,2000,1993-05-20,2006-12-31,False
Afghanistan: Government,2001,1993-05-20,2006-12-31,False
Afghanistan: Government,2002,1993-05-20,2006-12-31,False
Afghanistan: Government,2003,1993-05-20,2006-12-31,False
Afghanistan: Government,2004,1993-05-20,2006-12-31,False
Afghanistan: Government,2005,1993-05-20,2006-12-31,False
Afghanistan: Government,2006,1993-05-20,2006-12-31,False
Afghanistan: Government,1994,1993-05-20,2011-12-31,False
Afghanistan: Government,1995,1993-05-20,2011-12-31,False
Afghanistan: Government,1996,1993-05-20,2011-12-31,False
Afghanistan: Government,1997,1993-05-20,2011-12-31,False
Afghanistan: Government,1998,1993-05-20,2011-12-31,False
Afghanistan: Government,1999,1993-05-20,2011-12-31,False
Afghanistan: Government,2000,1993-05-20,2011-12-31,False
Afghanistan: Government,2001,1993-05-20,2011-12-31,False
Afghanistan: Government,2002,1993-05-20,2011-12-31,False
Afghanistan: Government,2003,1993-05-20,2011-12-31,False
Afghanistan: Government,2004,1993-05-20,2011-12-31,False
Afghanistan: Government,2005,1993-05-20,2011-12-31,False
Afghanistan: Government,2006,1993-05-20,2011-12-31,False
Afghanistan: Government,2007,1993-05-20,2011-12-31,False
Afghanistan: Government,2008,1993-05-20,2011-12-31,False
Afghanistan: Government,2009,1993-05-20,2011-12-31,False
Afghanistan: Government,2010,1993-05-20,2011-12-31,False
Afghanistan: Government,2011,1993-05-20,2011-12-31,False
Afghanistan: Government,1994,1993-05-20,2013-12-31,False
Afghanistan: Government,1995,1993-05-20,2013-12-31,False
Afghanistan: Government,1996,1993-05-20,2013-12-31,False
Afghanistan: Government,1997,1993-05-20,2013-12-31,False
Afghanistan: Government,1998,1993-05-20,2013-12-31,False
Afghanistan: Government,1999,1993-05-20,2013-12-31,False
Afghanistan: Government,2000,1993-05-20,2013-12-31,False
Afghanistan: Government,2001,1993-05-20,2013-12-31,False
Afghanistan: Government,2002,1993-05-20,2013-12-31,False
Afghanistan: Government,2003,1993-05-20,2013-12-31,False
Afghanistan: Government,2004,1993-05-20,2013-12-31,False
Afghanistan: Government,2005,1993-05-20,2013-12-31,False
Afghanistan: Government,2006,1993-05-20,2013-12-31,False
Afghanistan: Government,2007,1993-05-20,2013-12-31,False
Afghanistan: Government,2008,1993-05-20,2013-12-31,False
Afghanistan: Government,2009,1993-05-20,2013-12-31,False
Afghanistan: Government,2010,1993-05-20,2013-12-31,False
Afghanistan: Government,2011,1993-05-20,2013-12-31,False
Afghanistan: Government,2012,1993-05-20,2013-12-31,False
Afghanistan: Government,2013,1993-05-20,2013-12-31,False
Afghanistan: Government,1994,1993-05-20,1995-12-31,False
Afghanistan: Government,1995,1993-05-20,1995-12-31,False
Afghanistan: Government,1994,1993-05-20,1995-12-31,False
Afghanistan: Government,1995,1993-05-20,1995-12-31,False
Afghanistan: Government,1997,1996-05-24,2003-12-31,False
Afghanistan: Government,1998,1996-05-24,2003-12-31,False
Afghanistan: Government,1999,1996-05-24,2003-12-31,False
Afghanistan: Government,2000,1996-05-24,2003-12-31,False
Afghanistan: Government,2001,1996-05-24,2003-12-31,False
Afghanistan: Government,2002,1996-05-24,2003-12-31,False
Afghanistan: Government,2003,1996-05-24,2003-12-31,False
Afghanistan: Government,1997,1996-05-24,2006-12-31,False
Afghanistan: Government,1998,1996-05-24,2006-12-31,False
Afghanistan: Government,1999,1996-05-24,2006-12-31,False
Afghanistan: Government,2000,1996-05-24,2006-12-31,False
Afghanistan: Government,2001,1996-05-24,2006-12-31,False
Afghanistan: Government,2002,1996-05-24,2006-12-31,False
Afghanistan: Government,2003,1996-05-24,2006-12-31,False
Afghanistan: Government,2004,1996-05-24,2006-12-31,False
Afghanistan: Government,2005,1996-05-24,2006-12-31,False
Afghanistan: Government,2006,1996-05-24,2006-12-31,False
Afghanistan: Government,1997,1996-05-24,2011-12-31,False
Afghanistan: Government,1998,1996-05-24,2011-12-31,False
Afghanistan: Government,1999,1996-05-24,2011-12-31,False
Afghanistan: Government,2000,1996-05-24,2011-12-31,False
Afghanistan: Government,2001,1996-05-24,2011-12-31,False
Afghanistan: Government,2002,1996-05-24,2011-12-31,False
Afghanistan: Government,2003,1996-05-24,2011-12-31,False
Afghanistan: Government,2004,1996-05-24,2011-12-31,False
Afghanistan: Government,2005,1996-05-24,2011-12-31,False
Afghanistan: Government,2006,1996-05-24,2011-12-31,False
Afghanistan: Government,2007,1996-05-24,2011-12-31,False
Afghanistan: Government,2008,1996-05-24,2011-12-31,False
Afghanistan: Government,2009,1996-05-24,2011-12-31,False
Afghanistan: Government,2010,1996-05-24,2011-12-31,False
Afghanistan: Government,2011,1996-05-24,2011-12-31,False
Afghanistan: Government,1997,1996-05-24,2013-12-31,False
Afghanistan: Government,1998,1996-05-24,2013-12-31,False
Afghanistan: Government,1999,1996-05-24,2013-12-31,False
Afghanistan: Government,2000,1996-05-24,2013-12-31,False
Afghanistan: Government,2001,1996-05-24,2013-12-31,False
Afghanistan: Government,2002,1996-05-24,2013-12-31,False
Afghanistan: Government,2003,1996-05-24,2013-12-31,False
Afghanistan: Government,2004,1996-05-24,2013-12-31,False
Afghanistan: Government,2005,1996-05-24,2013-12-31,False
Afghanistan: Government,2006,1996-05-24,2013-12-31,False
Afghanistan: Government,2007,1996-05-24,2013-12-31,False
Afghanistan: Government,2008,1996-05-24,2013-12-31,False
Afghanistan: Government,2009,1996-05-24,2013-12-31,False
Afghanistan: Government,2010,1996-05-24,2013-12-31,False
Afghanistan: Government,2011,1996-05-24,2013-12-31,False
Afghanistan: Government,2012,1996-05-24,2013-12-31,False
Afghanistan: Government,2013,1996-05-24,2013-12-31,False
Angola: Cabinda,2007,2006-08-01,2007-12-31,True
Angola: Cabinda,2007,2006-08-01,2009-12-31,False
Angola: Cabinda,2008,2006-08-01,2009-12-31,False
Angola: Cabinda,2009,2006-08-01,2009-12-31,False
Angola: Government,1990,1989-06-22,1995-12-24,False
Angola: Government,1991,1989-06-22,1995-12-24,False
Angola: Government,1992,1989-06-22,1995-12-24,False
Angola: Government,1993,1989-06-22,1995-12-24,False
Angola: Government,1994,1989-06-22,1995-12-24,False
Angola: Government,1995,1989-06-22,1995-12-24,False
Angola: Government,1990,1989-06-22,2002-04-01,False
Angola: Government,1991,1989-06-22,2002-04-01,False
Angola: Government,1992,1989-06-22,2002-04-01,False
Angola: Government,1993,1989-06-22,2002-04-01,False
Angola: Government,1994,1989-06-22,2002-04-01,False
Angola: Government,1995,1989-06-22,2002-04-01,False
Angola: Government,1996,1989-06-22,2002-04-01,False
Angola: Government,1997,1989-06-22,2002-04-01,False
Angola: Government,1998,1989-06-22,2002-04-01,False
Angola: Government,1999,1989-06-22,2002-04-01,False
Angola: Government,2000,1989-06-22,2002-04-01,False
Angola: Government,2001,1989-06-22,2002-04-01,False
Angola: Government,2002,1989-06-22,2002-04-01,False
Angola: Government,1992,1991-05-31,1995-12-24,False
Angola: Government,1993,1991-05-31,1995-12-24,False
Angola: Government,1994,1991-05-31,1995-12-24,False
Angola: Government,1995,1991-05-31,1995-12-24,False
Angola: Government,1992,1991-05-31,2002-04-01,False
Angola: Government,1993,1991-05-31,2002-04-01,False
Angola: Government,1994,1991-05-31,2002-04-01,False
Angola: Government,1995,1991-05-31,2002-04-01,False
Angola: Government,1996,1991-05-31,2002-04-01,False
Angola: Government,1997,1991-05-31,2002-04-01,False
Angola: Government,1998,1991-05-31,2002-04-01,False
Angola: Government,1999,1991-05-31,2002-04-01,False
Angola: Government,2000,1991-05-31,2002-04-01,False
Angola: Government,2001,1991-05-31,2002-04-01,False
Angola: Government,2002,1991-05-31,2002-04-01,False
Angola: Government,1995,1994-11-20,1995-12-24,True
Angola: Government,1995,1994-11-20,2002-04-01,False
Angola: Government,1996,1994-11-20,2002-04-01,False
Angola: Government,1997,1994-11-20,2002-04-01,False
Angola: Government,1998,1994-11-20,2002-04-01,False
Angola: Government,1999,1994-11-20,2002-04-01,False
Angola: Government,2000,1994-11-20,2002-04-01,False
Angola: Government,2001,1994-11-20,2002-04-01,False
Angola: Government,2002,1994-11-20,2002-04-01,False
Bosnia-Herzegovina: Croat,1994,1993-05-18,1994-03-01,True
Bosnia-Herzegovina: Serb,1995,1994-12-20,1995-12-31,True
Bosnia-Herzegovina: Serb,1995,1994-12-20,1995-11-21,True
Burundi: Government,1999,1998-06-21,2006-09-26,False
Burundi: Government,2000,1998-06-21,2006-09-26,False
Burundi: Government,2001,1998-06-21,2006-09-26,False
Burundi: Government,2002,1998-06-21,2006-09-26,False
Burundi: Government,2003,1998-06-21,2006-09-26,False
Burundi: Government,2004,1998-06-21,2006-09-26,False
Burundi: Government,2005,1998-06-21,2006-09-26,False
Burundi: Government,2006,1998-06-21,2006-09-26,False
Burundi: Government,1999,1998-06-21,2008-08-22,False
Burundi: Government,2000,1998-06-21,2008-08-22,False
Burundi: Government,2001,1998-06-21,2008-08-22,False
Burundi: Government,2002,1998-06-21,2008-08-22,False
Burundi: Government,2003,1998-06-21,2008-08-22,False
Burundi: Government,2004,1998-06-21,2008-08-22,False
Burundi: Government,2005,1998-06-21,2008-08-22,False
Burundi: Government,2006,1998-06-21,2008-08-22,False
Burundi: Government,2007,1998-06-21,2008-08-22,False
Burundi: Government,2008,1998-06-21,2008-08-22,False
Burundi: Government,1999,1998-06-21,2003-11-16,False
Burundi: Government,2000,1998-06-21,2003-11-16,False
Burundi: Government,2001,1998-06-21,2003-11-16,False
Burundi: Government,2002,1998-06-21,2003-11-16,False
Burundi: Government,2003,1998-06-21,2003-11-16,False
Burundi: Government,2001,2000-08-28,2006-09-26,False
Burundi: Government,2002,2000-08-28,2006-09-26,False
Burundi: Government,2003,2000-08-28,2006-09-26,False
Burundi: Government,2004,2000-08-28,2006-09-26,False
Burundi: Government,2005,2000-08-28,2006-09-26,False
Burundi: Government,2006,2000-08-28,2006-09-26,False
Burundi: Government,2001,2000-08-28,2008-08-22,False
Burundi: Government,2002,2000-08-28,2008-08-22,False
Burundi: Government,2003,2000-08-28,2008-08-22,False
Burundi: Government,2004,2000-08-28,2008-08-22,False
Burundi: Government,2005,2000-08-28,2008-08-22,False
Burundi: Government,2006,2000-08-28,2008-08-22,False
Burundi: Government,2007,2000-08-28,2008-08-22,False
Burundi: Government,2008,2000-08-28,2008-08-22,False
Burundi: Government,2001,2000-08-28,2003-11-16,False
Burundi: Government,2002,2000-08-28,2003-11-16,False
Burundi: Government,2003,2000-08-28,2003-11-16,False
Burundi: Government,2003,2002-12-02,2006-09-26,False
Burundi: Government,2004,2002-12-02,2006-09-26,False
Burundi: Government,2005,2002-12-02,2006-09-26,False
Burundi: Government,2006,2002-12-02,2006-09-26,False
Burundi: Government,2003,2002-12-02,2008-08-22,False
Burundi: Government,2004,2002-12-02,2008-08-22,False
Burundi: Government,2005,2002-12-02,2008-08-22,False
Burundi: Government,2006,2002-12-02,2008-08-22,False
Burundi: Government,2007,2002-12-02,2008-08-22,False
Burundi: Government,2008,2002-12-02,2008-08-22,False
Burundi: Government,2003,2002-12-02,2003-11-16,True
Burundi: Government,2004,2003-10-08,2006-09-26,False
Burundi: Government,2005,2003-10-08,2006-09-26,False
Burundi: Government,2006,2003-10-08,2006-09-26,False
Burundi: Government,2004,2003-10-08,2008-08-22,False
Burundi: Government,2005,2003-10-08,2008-08-22,False
Burundi: Government,2006,2003-10-08,2008-08-22,False
Burundi: Government,2007,2003-10-08,2008-08-22,False
Burundi: Government,2008,2003-10-08,2008-08-22,False
Burundi: Government,2004,2003-11-02,2006-09-26,False
Burundi: Government,2005,2003-11-02,2006-09-26,False
Burundi: Government,2006,2003-11-02,2006-09-26,False
Burundi: Government,2004,2003-11-02,2008-08-22,False
Burundi: Government,2005,2003-11-02,2008-08-22,False
Burundi: Government,2006,2003-11-02,2008-08-22,False
Burundi: Government,2007,2003-11-02,2008-08-22,False
Burundi: Government,2008,2003-11-02,2008-08-22,False
Burundi: Government,2004,2003-11-02,2006-09-26,False
Burundi: Government,2005,2003-11-02,2006-09-26,False
Burundi: Government,2006,2003-11-02,2006-09-26,False
Burundi: Government,2004,2003-11-02,2008-08-22,False
Burundi: Government,2005,2003-11-02,2008-08-22,False
Burundi: Government,2006,2003-11-02,2008-08-22,False
Burundi: Government,2007,2003-11-02,2008-08-22,False
Burundi: Government,2008,2003-11-02,2008-08-22,False
Burundi: Government,2004,2003-11-16,2006-09-26,False
Burundi: Government,2005,2003-11-16,2006-09-26,False
Burundi: Government,2006,2003-11-16,2006-09-26,False
Burundi: Government,2004,2003-11-16,2008-08-22,False
Burundi: Government,2005,2003-11-16,2008-08-22,False
Burundi: Government,2006,2003-11-16,2008-08-22,False
Burundi: Government,2007,2003-11-16,2008-08-22,False
Burundi: Government,2008,2003-11-16,2008-08-22,False
Burundi: Government,2005,2004-08-06,2006-09-26,False
Burundi: Government,2006,2004-08-06,2006-09-26,False
Burundi: Government,2005,2004-08-06,2008-08-22,False
Burundi: Government,2006,2004-08-06,2008-08-22,False
Burundi: Government,2007,2004-08-06,2008-08-22,False
Burundi: Government,2008,2004-08-06,2008-08-22,False
Burundi: Government,2007,2006-06-18,2008-08-22,False
Burundi: Government,2008,2006-06-18,2008-08-22,False
Burundi: Government,2007,2006-09-07,2008-08-22,True
Burundi: Government,2008,2006-09-07,2008-08-22,True
Cambodia (Kampuchea): Government,1992,1991-10-23,1998-10-24,False
Cambodia (Kampuchea): Government,1993,1991-10-23,1998-10-24,False
Cambodia (Kampuchea): Government,1994,1991-10-23,1998-10-24,False
Cambodia (Kampuchea): Government,1995,1991-10-23,1998-10-24,False
Cambodia (Kampuchea): Government,1996,1991-10-23,1998-10-24,False
Cambodia (Kampuchea): Government,1997,1991-10-23,1998-10-24,False
Cambodia (Kampuchea): Government,1998,1991-10-23,1998-10-24,False
Cambodia (Kampuchea): Government,1992,1991-11-20,1998-10-24,False
Cambodia (Kampuchea): Government,1993,1991-11-20,1998-10-24,False
Cambodia (Kampuchea): Government,1994,1991-11-20,1998-10-24,False
Cambodia (Kampuchea): Government,1995,1991-11-20,1998-10-24,False
Cambodia (Kampuchea): Government,1996,1991-11-20,1998-10-24,False
Cambodia (Kampuchea): Government,1997,1991-11-20,1998-10-24,False
Cambodia (Kampuchea): Government,1998,1991-11-20,1998-10-24,False
Central African Republic: Government,2008,2007-04-01,2013-03-24,False
Central African Republic: Government,2009,2007-04-01,2013-03-24,False
Central African Republic: Government,2010,2007-04-01,2013-03-24,False
Central African Republic: Government,2011,2007-04-01,2013-03-24,False
Central African Republic: Government,2012,2007-04-01,2013-03-24,False
Central African Republic: Government,2013,2007-04-01,2013-03-24,False
Central African Republic: Government,2009,2008-06-21,2013-03-24,False
Central African Republic: Government,2010,2008-06-21,2013-03-24,False
Central African Republic: Government,2011,2008-06-21,2013-03-24,False
Central African Republic: Government,2012,2008-06-21,2013-03-24,False
Central African Republic: Government,2013,2008-06-21,2013-03-24,False
Central African Republic: Government,2012,2011-06-12,2013-03-24,True
Central African Republic: Government,2013,2011-06-12,2013-03-24,True
Central African Republic: Government,2012,2011-10-08,2013-03-24,True
Central African Republic: Government,2013,2011-10-08,2013-03-24,True
Central African Republic: Government,2013,2012-08-25,2013-03-24,True
Chad: Government,1979,1978-01-22,1982-06-07,False
Chad: Government,1980,1978-01-22,1982-06-07,False
Chad: Government,1981,1978-01-22,1982-06-07,False
Chad: Government,1982,1978-01-22,1982-06-07,False
Chad: Government,1979,1978-01-22,1979-02-22,True
Chad: Government,1979,1978-08-25,1982-06-07,False
Chad: Government,1980,1978-08-25,1982-06-07,False
Chad: Government,1981,1978-08-25,1982-06-07,False
Chad: Government,1982,1978-08-25,1982-06-07,False
Chad: Government,1979,1978-08-25,1979-02-22,True
Chad: Government,1980,1979-03-15,1982-06-07,False
Chad: Government,1981,1979-03-15,1982-06-07,False
Chad: Government,1982,1979-03-15,1982-06-07,False
Chad: Government,1993,1992-10-31,1993-12-31,True
Chad: Government,1993,1992-10-31,1997-12-31,False
Chad: Government,1994,1992-10-31,1997-12-31,False
Chad: Government,1995,1992-10-31,1997-12-31,False
Chad: Government,1996,1992-10-31,1997-12-31,False
Chad: Government,1997,1992-10-31,1997-12-31,False
Chad: Government,1993,1992-10-31,1994-12-31,False
Chad: Government,1994,1992-10-31,1994-12-31,False
Chad: Government,1993,1992-10-31,1994-08-11,True
Chad: Government,1994,1992-10-31,1994-08-11,True
Chad: Government,1994,1993-10-16,1997-12-31,False
Chad: Government,1995,1993-10-16,1997-12-31,False
Chad: Government,1996,1993-10-16,1997-12-31,False
Chad: Government,1997,1993-10-16,1997-12-31,False
Chad: Government,1994,1993-10-16,1994-12-31,True
Chad: Government,1994,1993-10-16,1994-08-11,True
Chad: Government,1994,1993-10-16,1994-12-31,True
Chad: Government,1995,1994-08-11,1997-12-31,False
Chad: Government,1996,1994-08-11,1997-12-31,False
Chad: Government,1997,1994-08-11,1997-12-31,False
Chad: Government,1995,1994-10-12,1997-12-31,False
Chad: Government,1996,1994-10-12,1997-12-31,False
Chad: Government,1997,1994-10-12,1997-12-31,False
Chad: Government,1995,1994-10-12,1998-05-07,False
Chad: Government,1996,1994-10-12,1998-05-07,False
Chad: Government,1997,1994-10-12,1998-05-07,False
Chad: Government,1998,1994-10-12,1998-05-07,False
Chad: Government,1996,1995-11-22,1997-12-31,False
Chad: Government,1997,1995-11-22,1997-12-31,False
Chad: Government,1996,1995-11-22,1998-05-07,False
Chad: Government,1997,1995-11-22,1998-05-07,False
Chad: Government,1998,1995-11-22,1998-05-07,False
Chad: Government,1998,1997-10-03,1998-05-07,True
Chad: Government,2000,1999-07-03,2003-12-14,False
Chad: Government,2001,1999-07-03,2003-12-14,False
Chad: Government,2002,1999-07-03,2003-12-14,False
Chad: Government,2003,1999-07-03,2003-12-14,False
Chad: Government,2003,2002-01-07,2003-12-14,True
Chad: Government,2007,2006-12-24,2007-12-31,True
Colombia: Government,1985,1984-08-24,2015-12-31,False
Colombia: Government,1986,1984-08-24,2015-12-31,False
Colombia: Government,1987,1984-08-24,2015-12-31,False
Colombia: Government,1988,1984-08-24,2015-12-31,False
Colombia: Government,1989,1984-08-24,2015-12-31,False
Colombia: Government,1990,1984-08-24,2015-12-31,False
Colombia: Government,1991,1984-08-24,2015-12-31,False
Colombia: Government,1992,1984-08-24,2015-12-31,False
